gender,age,field,race,from,income,goal,date,go_out,career,sports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,you_call,them_cal
1,29.0,Master of International Affairs,4.0,J.P. Morgan,"42,397.00",1.0,3.0,2.0,banking,10.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,9.0,8.0,7.0,7.0,7.0,,6.0,5.0,2.0,5.0,,
1,29.0,Master of International Affairs,4.0,J.P. Morgan,"42,397.00",1.0,3.0,2.0,banking,10.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,,7.0,6.0,2.0,5.0,,
1,29.0,Master of International Affairs,4.0,J.P. Morgan,"42,397.00",1.0,3.0,2.0,banking,10.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,,7.0,6.0,2.0,5.0,,
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,4.0,8.0,9.0,7.0,8.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,7.0,8.0,8.0,7.0,9.0,5.0,7.0,4.0,0.0,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,4.0,6.0,10.0,6.0,6.0,7.0,6.0,2.0,0.0,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,4.0,8.0,7.0,5.0,6.0,2.0,4.0,1.0,,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,3.0,7.0,9.0,2.0,9.0,,,1.0,0.0,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,6.0,6.0,8.0,6.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,4.0,8.0,7.0,8.0,9.0,8.0,7.0,5.0,0.0,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,7.0,5.0,8.0,5.0,8.0,7.0,5.0,3.0,0.0,1.0,0.0,0.0
0,22.0,Sociology and Education,6.0,Virginia,"44,346.00",3.0,7.0,3.0,Educational Policy,5.0,10.0,10.0,9.0,5.0,2.0,1.0,4.0,9.0,5.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,8.0,7.0,4.0,,5.0,6.0,4.0,0.0,1.0,0.0,0.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,4.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,2.0,6.0,8.0,4.0,8.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,3.0,7.0,5.0,4.0,4.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,3.0,8.0,7.0,5.0,5.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,4.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,3.0,7.0,7.0,6.0,9.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0
0,23.0,elementary education,2.0,"Boston, MA",,1.0,4.0,3.0,elementary school teacher,1.0,3.0,10.0,9.0,10.0,2.0,1.0,7.0,7.0,1.0,9.0,9.0,6.0,10.0,10.0,7.0,5.0,9.0,8.0,7.0,8.0,5.0,5.0,6.0,0.0,1.0,0.0,1.0
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,6.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,4.0,6.0,9.0,3.0,9.0,5.0,7.0,7.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,4.0,7.0,5.0,5.0,7.0,7.0,6.0,6.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,3.0,7.0,7.0,4.0,7.0,3.0,6.0,7.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,5.0,6.0,8.0,9.0,6.0,7.0,7.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,4.0,7.0,7.0,5.0,9.0,4.0,5.0,6.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,0.0,4.0,,
0,24.0,Biology,4.0,Indiana,"42,225.00",2.0,7.0,1.0,Research/Teaching,9.0,3.0,7.0,9.0,9.0,7.0,1.0,8.0,7.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,5.0,6.0,6.0,7.0,5.0,5.0,7.0,7.0,0.0,4.0,,
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,7.0,8.0,6.0,6.0,7.0,5.0,6.0,6.0,,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,6.0,8.0,9.0,8.0,10.0,,7.0,7.0,0.0,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,2.0,6.0,5.0,2.0,3.0,2.0,3.0,2.0,,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,6.0,9.0,8.0,6.0,8.0,2.0,5.0,5.0,,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,7.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,2.0,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,3.0,7.0,8.0,4.0,3.0,2.0,2.0,0.0,,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,6.0,8.0,10.0,8.0,10.0,9.0,8.0,9.0,,0.0,0.0,0.0
0,34.0,American Studies,2.0,lOS aNGELES,"37,405.00",3.0,7.0,4.0,WRITING,1.0,10.0,7.0,8.0,9.0,9.0,1.0,1.0,10.0,6.0,8.0,6.0,2.0,9.0,2.0,10.0,2.0,10.0,10.0,5.0,,,5.0,4.0,,0.0,0.0,0.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,8.0,8.0,9.0,8.0,9.0,7.0,7.0,7.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,8.0,9.0,10.0,9.0,10.0,8.0,7.0,8.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,7.0,9.0,9.0,9.0,10.0,6.0,7.0,8.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,5.0,8.0,8.0,5.0,7.0,5.0,6.0,6.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,9.0,8.0,9.0,8.0,9.0,7.0,8.0,7.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,6.0,8.0,9.0,8.0,10.0,6.0,7.0,6.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,9.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,0.0,2.0,0.0,1.0
0,27.0,Arts Administration,2.0,Wisconsin,"28,524.00",1.0,2.0,1.0,manage a museum or art gallery,8.0,8.0,8.0,10.0,10.0,8.0,2.0,8.0,7.0,5.0,9.0,9.0,10.0,10.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,0.0,2.0,0.0,1.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,7.0,9.0,9.0,6.0,6.0,8.0,8.0,,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,2.0,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,7.0,6.0,9.0,8.0,7.0,7.0,8.0,6.0,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,5.0,9.0,7.0,7.0,5.0,6.0,7.0,6.0,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,6.0,8.0,8.0,5.0,6.0,7.0,6.0,7.0,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,8.0,8.0,7.0,8.0,9.0,6.0,8.0,4.0,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,7.0,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,5.0,0.0,1.0,0.0,0.0
0,34.0,Conservation biology,2.0,"Born in Montana, raised in South Jersey (nr. Philadelphia)",,2.0,6.0,3.0,Conservation training and education,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,4.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,7.0,6.0,5.0,6.0,3.0,6.0,4.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,4.0,5.0,5.0,4.0,7.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,4.0,5.0,7.0,6.0,5.0,6.0,4.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,7.0,5.0,5.0,6.0,5.0,7.0,6.0,5.0,0.0,1.0,0.0,0.0
0,26.0,MBA,4.0,New York,"61,141.00",1.0,6.0,3.0,Entertainment/Media,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,5.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,5.0,7.0,8.0,6.0,7.0,5.0,6.0,6.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,4.0,7.0,10.0,7.0,8.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,4.0,9.0,8.0,6.0,6.0,4.0,6.0,5.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,5.0,10.0,10.0,9.0,6.0,7.0,8.0,6.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,10.0,6.0,8.0,9.0,7.0,5.0,7.0,6.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,5.0,8.0,9.0,6.0,10.0,5.0,6.0,6.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,7.0,0.0,2.0,0.0,0.0
0,29.0,Business,4.0,New York,"8,607.00",2.0,4.0,2.0,president,8.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0,7.0,7.0,9.0,6.0,8.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,4.0,6.0,7.0,3.0,2.0,7.0,6.0,5.0,0.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,3.0,6.0,6.0,5.0,9.0,5.0,7.0,5.0,0.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,3.0,2.0,6.0,2.0,2.0,7.0,3.0,4.0,0.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,4.0,8.0,8.0,6.0,,,6.0,6.0,0.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,1.0,7.0,6.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,5.0,3.0,6.0,7.0,10.0,3.0,7.0,6.0,0.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,3.0,5.0,,6.0,10.0,,4.0,5.0,1.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,7.0,7.0,7.0,6.0,9.0,7.0,7.0,6.0,0.0,3.0,0.0,3.0
0,26.0,sociology,3.0,uruguay,,3.0,7.0,3.0,researcher in sociology,6.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,3.0,6.0,7.0,5.0,3.0,7.0,6.0,6.0,0.0,3.0,0.0,3.0
1,27.0,Japanese Literature,2.0,"Portland, Oregon",,2.0,6.0,2.0,Professor,7.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,6.0,9.0,7.0,7.0,8.0,,7.0,7.0,0.0,3.0,,
1,27.0,Japanese Literature,2.0,"Portland, Oregon",,2.0,6.0,2.0,Professor,7.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,8.0,8.0,8.0,8.0,,,8.0,7.0,0.0,3.0,,
1,27.0,Japanese Literature,2.0,"Portland, Oregon",,2.0,6.0,2.0,Professor,7.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,6.0,8.0,8.0,5.0,,,6.0,5.0,0.0,3.0,,
1,27.0,Japanese Literature,2.0,"Portland, Oregon",,2.0,6.0,2.0,Professor,7.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,,7.0,6.0,0.0,3.0,,
